ticker symbol;isin;security name;currency;note;
;HU0000733662;Artemisz Nemzetközi Tőzsdei Guruk Alapja Részalap Nyílt végû Befektetési jegy B sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733662.json
;HU0000735071;Artemisz Nemzetközi Tőzsdei Guruk Alapja Részalap Nyílt végû Befektetési jegy W sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735071.json
;HU0000734165;AXIOM SEP Részvényalap;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734165.json
;HU0000738448;Compass Részvény Származtatott Befektetési Alap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000738448.json
;HU0000738463;Compass Részvény Származtatott Befektetési Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000738463.json
;HU0000738455;Compass Részvény Származtatott Befektetési Alap USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000738455.json
;HU0000726823;EQUILOR Ingatlan Trend Befektetési Alap Befektetési jegy A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726823.json
;HU0000733241;EQUILOR Ingatlan Trend Befektetési Alap Befektetési jegy B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733241.json
;HU0000724877;EQUILOR Közép-európai Részvény Befektetési Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724877.json
;HU0000714746;EQUILOR Közép-európai Részvény Befektetési Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714746.json
;HU0000714753;EQUILOR Noé Nemzetközi Részvény Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000714753.json
;HU0000733233;EQUILOR Telekom Trend Befektetési Alap Nyíltvégű Befektetési jegy B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733233.json
;HU0000730262;EQUILOR Telekom Trend Befektetési Alap Nyíltvégű Befektetési jegy A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000730262.json
;HU0000731138;EQUILOR Wealth Office Részvény Részalap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000731138.json
;HU0000731153;EQUILOR Wealth Office Részvény Részalap C sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000731153.json
;HU0000731146;EQUILOR Wealth Office Részvény Részalap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000731146.json
;HU0000708631;ERSTE DPM Globális Részvény Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708631.json
;HU0000723440;Erste DPM Megatrend Alapok Alapja USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000723440.json
;HU0000708649;Erste DPM Megatrend Alapok Alapja HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708649.json
;HU0000723432;Erste DPM Megatrend Alapok Alapja EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000723432.json
;HU0000732011;Erste Emerging Markets Stock Cost Averaging Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732011.json
;HU0000737325;Erste ESG Stock Cost Averaging 7 Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000737325.json
;HU0000726674;Erste ESG Stock Cost Averaging Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726674.json
;HU0000727268;Erste ESG Stock Cost Averaging EUR Alapok Alapja;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000727268.json
;HU0000727276;Erste ESG Stock Cost Averaging USD Alapok Alapja;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000727276.json
;HU0000726070;Erste Megatrend Cost Averaging Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726070.json
;HU0000712492;Erste Stock Global HUF Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000712492.json
;HU0000723457;Erste Stock Hungary Indexkövető Befektetési Alap D sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000723457.json
;HU0000704200;Erste Stock Hungary Indexkövető Befektetési Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000704200.json
;HU0000719588;Eurizon Európai Részvény Alapok Részalapja HUF-A  sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000719588.json
;HU0000730718;Eurizon Európai Részvény Alapok Részalapja EUR A sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000730718.json
;HU0000716907;Eurizon Fejlett Részvénypiaci Alapok Részalapja HUF-I;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716907.json
;HU0000702584;Eurizon Fejlett Részvénypiaci Alapok Részalapja HUF-A;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702584.json
;HU0000706353;Eurizon Feltörekvő Részvénypiaci Alapok Részalapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706353.json
;HU0000703350;Eurizon Indexkövető Részvény Részalap HUF-A;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000703350.json
;HU0000732417;"Eurizon Indexkövető Részvény Részalap ""HUF-BGTP"" sorozat";HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732417.json
;HU0000716915;Eurizon Közép-európai Részvény Részalap HUF-I;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716915.json
;HU0000702600;Eurizon Közép-európai Részvény Részalap HUF-A;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702600.json
;HU0000708797;Generali Amazonas Latin-Amerikai Részvény V/E Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708797.json
;HU0000710710;Generali Arany Oroszlán Screened Nemzetközi Részvény Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000710710.json
;HU0000733811;Generali Arany Oroszlán Screened Nemzetközi Részvény Alap D sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733811.json
;HU0000701818;Generali Arany Oroszlán Screened Nemzetközi Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701818.json
;HU0000726112;Generali Deluxe Részvény Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726112.json
;HU0000710728;Generali Fejlődő Piaci Részvény Alapok Alapja B sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000710728.json
;HU0000706825;Generali Fejlődő Piaci Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706825.json
;HU0000708805;Generali Főnix Távol-Keleti Részvény V/E Befektetési Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708805.json
;HU0000706809;Generali Gold Közép-kelet-európai Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706809.json
;HU0000710785;Generali Gold Közép-kelet-európai Részvény Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000710785.json
;HU0000708821;Generali IC Ázsiai Részvény V/E Befektetési Alapok Alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708821.json
;HU0000733829;Generali Innováció Részvény Alap D sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000733829.json
;HU0000727011;Generali Innováció Részvény Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000727011.json
;HU0000727029;Generali Innováció Részvény Alap C sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000727029.json
;HU0000708813;Generali Innováció Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708813.json
;HU0000705603;Generali Mustang Screened Amerikai Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705603.json
;HU0000710702;Generali Mustang Screened Amerikai Részvény Alap B sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000710702.json
;HU0000716089;Gránit Fejlett Piaci Származtatott Részvény Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000716089.json
;HU0000725593;Gránit Jövőkép ESG Részvény Származtatott Befektetési Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725593.json
;HU0000719125;Gránit Közép-Európai Részvény Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000719125.json
;HU0000735501;HOLD 2029 Deep Value Részvény Befektetési Alap F sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735501.json
;HU0000735493;HOLD 2029 Deep Value Részvény Befektetési Alap E sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735493.json
;HU0000722723;HOLD 2029 Deep Value Részvény Befektetési Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722723.json
;HU0000722731;HOLD 2029 Deep Value Részvény Befektetési Alap C sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722731.json
;HU0000735485;HOLD 2029 Deep Value Részvény Befektetési Alap D sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735485.json
;HU0000722715;HOLD 2029 Deep Value Részvény Befektetési Alap A sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722715.json
;HU0000711916;HOLD Hozamkereső Európai Származtatott Részvény Befektetési Alap;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000711916.json
;HU0000706163;HOLD Közép-európai Részvény Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706163.json
;HU0000702295;HOLD Nemzetközi Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702295.json
;HU0000725205;HOLD Nemzetközi Részvény Alapok Alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725205.json
;HU0000724778;HOLD Részvény Befektetési Alap B sorozat EUR;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000724778.json
;HU0000702022;HOLD Részvény Befektetési Alap A sorozat HUF;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702022.json
;HU0000701982;K&H Amerika Alapok Nyíltvégű Befektetési Alapja HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701982.json
;HU0000732292;K&H Amerika Alapok Nyíltvégű Befektetési Alapja I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732292.json
;HU0000717210;K&H Amerika Alapok Nyíltvégű Befektetési Alapja USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000717210.json
;HU0000734884;K&H Ázsia Nyíltvégű Értékpapír Befektetési Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734884.json
;HU0000704432;K&H Ázsia Nyíltvégű Értékpapír Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000704432.json
;HU0000708342;K&H Európa alapok alapja EUR;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708342.json
;HU0000732326;K&H Európa alapok alapja HUF I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732326.json
;HU0000702360;K&H Európa alapok alapja HUF;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702360.json
;HU0000702915;K&H Közép Európai Részvény Nyíltvégű Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702915.json
;HU0000732318;K&H Közép Európai Részvény Nyíltvégű Befektetési Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732318.json
;HU0000702352;K&H Navigátor Indexkövető Nyíltvégű Befektetési Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702352.json
;HU0000705645;K&H öko felelős befektetés nyíltvégű alapok alapja;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705645.json
;HU0000721766;MBH Dinamikus Európa Részvény Alap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000721766.json
;HU0000725700;MBH Dinamikus Európa Részvény Alap USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725700.json
;HU0000725692;MBH Dinamikus Európa Részvény Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725692.json
;HU0000725809;MBH ESG Globális Részvény Alap USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725809.json
;HU0000725791;MBH ESG Globális Részvény Alap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725791.json
;HU0000725783;MBH ESG Globális Részvény Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725783.json
;HU0000726047;MBH ESG Új-Energia Részvény Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000726047.json
;HU0000735394;MBH Fejlett Piaci Részvény Alap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735394.json
;HU0000701552;MBH Fejlett Piaci Részvény Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000701552.json
;HU0000715271;MBH Fejlett Piaci Részvény Alap USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715271.json
;HU0000715438;MBH Fejlett Piaci Részvény Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715438.json
;HU0000725684;MBH Feltörekvő Piaci Részvény Alap USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000725684.json
;HU0000715461;MBH Feltörekvő Piaci Részvény Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715461.json
;HU0000735535;MBH Feltörekvő Piaci Részvény Alap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735535.json
;HU0000708623;MBH Feltörekvő Piaci Részvény Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708623.json
;HU0000709852;MBH Feltörekvő Piaci Részvény Alap CZK sorozat;CZK;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709852.json
;HU0000702931;MBH Globális Biztosítói Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702931.json
;HU0000702717;MBH Közép-Európai Részvény Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702717.json
;HU0000706387;MBH Közép-Európai Részvény Alap EUR sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706387.json
;HU0000709845;MBH Közép-Európai Részvény Alap CZK sorozat;CZK;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709845.json
;HU0000715479;MBH Közép-Európai Részvény Alap I sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000715479.json
;HU0000721014;MBH USA Részvény Alap USD sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000721014.json
;HU0000712351;MBH USA Részvény Alap HUF sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000712351.json
;HU0000727532;MBH Zöldülő Vállalatok Részvény Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000727532.json
;HU0000709878;OTP Afrika Részvény Alap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709878.json
;HU0000709753;OTP Afrika Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709753.json
;HU0000709886;OTP Afrika Részvény Alap C sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709886.json
;HU0000706726;OTP Ázsiai Részvény Alapok Alapja B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706726.json
;HU0000706718;OTP Ázsiai Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706718.json
;HU0000734454;OTP CETOP Indexkövető UCITS ETF Alap A sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734454.json
;HU0000713730;OTP Fundman Részvény Alap C sor.;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000713730.json
;HU0000713722;OTP Fundman Részvény Alap B sor.;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000713722.json
;HU0000713714;OTP Fundman Részvény Alap A sor.;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000713714.json
;HU0000706239;OTP Klímaváltozás 130/30 Származtatott Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706239.json
;HU0000706247;OTP Klímaváltozás 130/30 Származtatott Részvény Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706247.json
;HU0000703855;OTP Közép-Európai Származtatott Részvény Alap A sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000703855.json
;HU0000728670;OTP Közép-Európai Származtatott Részvény Alap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000728670.json
;HU0000728688;OTP Közép-Európai Származtatott Részvény Alap I sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000728688.json
;HU0000729025;OTP Nyugat-Európai Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000729025.json
;HU0000729033;OTP Nyugat-Európai Részvény Alap B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000729033.json
;HU0000729041;OTP Nyugat-Európai Részvény Alap I sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000729041.json
;HU0000702899;OTP Omega Fejlett Piaci Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702899.json
;HU0000703897;OTP Omega Fejlett Piaci Részvény Alapok Alapja B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000703897.json
;HU0000709084;OTP Orosz Részvény Alap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709084.json
;HU0000709092;OTP Orosz Részvény Alap C sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709092.json
;HU0000709019;OTP Orosz Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709019.json
;HU0000731997;OTP Orosz Részvény Alap IL B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000731997.json
;HU0000731989;OTP Orosz Részvény Alap IL A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000731989.json
;HU0000732003;OTP Orosz Részvény Alap IL C sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000732003.json
;HU0000705561;OTP Planéta Feltörekvő Piaci Részvény Alapok Alapja B sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705561.json
;HU0000705579;OTP Planéta Feltörekvő Piaci Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705579.json
;HU0000706213;OTP Quality Származtatott Részvény Alap B Sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000706213.json
;HU0000702907;OTP Quality Származtatott Részvény Alap A Sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702907.json
;HU0000709076;OTP Török Részvény Alap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709076.json
;HU0000709100;OTP Török Részvény Alap C sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709100.json
;HU0000709001;OTP Török Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709001.json
;HU0000704960;OTP Tőzsdén Kereskedett BUX Indexkövető Alap;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000704960.json
;HU0000735089;OTP USA Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735089.json
;HU0000735097;OTP USA Részvény Alap B sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735097.json
;HU0000735105;OTP USA Részvény Alap C sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000735105.json
;HU0000722921;Raiffeisen ESG Nemzetközi Részvény Alapok Alapja Q sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722921.json
;HU0000719976;Raiffeisen ESG Nemzetközi Részvény Alapok Alapja E sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000719976.json
;HU0000727946;Raiffeisen ESG Nemzetközi Részvény Alapok Alapja U sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000727946.json
;HU0000708870;Raiffeisen ESG Nemzetközi Részvény Alapok Alapja B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708870.json
;HU0000702790;Raiffeisen ESG Nemzetközi Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702790.json
;HU0000737812;Raiffeisen Közép-Kelet Európai Részvény Alap E sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000737812.json
;HU0000708862;Raiffeisen Közép-Kelet Európai Részvény Alap B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000708862.json
;HU0000719208;Raiffeisen Közép-Kelet Európai Részvény Alap R sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000719208.json
;HU0000702766;Raiffeisen Közép-Kelet Európai Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000702766.json
;HU0000722863;Raiffeisen Közép-Kelet Európai Részvény Alap Q sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722863.json
;HU0000728217;Raiffeisen Megatrend ESG Részvény Alapok Alapja E sorozat;EUR;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000728217.json
;HU0000709407;Raiffeisen Megatrend ESG Részvény Alapok Alapja B sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000709407.json
;HU0000705231;Raiffeisen Megatrend ESG Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000705231.json
;HU0000722897;Raiffeisen Megatrend ESG Részvény Alapok Alapja Q sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000722897.json
;HU0000728225;Raiffeisen Megatrend ESG Részvény Alapok Alapja U sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000728225.json
;HU0000734744;SIFI Közép-Európai Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734744.json
;HU0000734736;SIFI Magyar Indexkövető Részvény Alap A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734736.json
;HU0000734892;SIFI Nemzetközi Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734892.json
;HU0000734900;SIFI USA Részvény Alapok Alapja A sorozat;HUF;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734900.json
;HU0000734066;VIG Amerikai Részvény Alapokba Fektető Részalap UI sorozat;USD;JSON feed url: https://cdn.statically.io/gh/havasd/pp-data/main/bamosz/hu0000734066.json
